2202,-1.070313,-0.335938,-0.15625
2203,-1.28125,-0.414063,-0.148438
2204,-1.414063,-0.640625,-0.15625
2205,-1.3125,-0.585938,-0.179688
2206,-1.140625,-0.398438,-0.132813
2207,-1,-0.414063,-0.132813
2208,-0.867188,-0.5,-0.101563
2209,-0.78125,-0.46875,-0.09375
2210,-0.789063,-0.453125,-0.109375
2211,-0.875,-0.28125,0.03125
2212,-1.007813,-0.101563,0.375
2213,-1.148438,0.117188,0.578125
2214,-1.125,0.007813,0.359375
2215,-1.070313,-0.117188,0.078125
2216,-1.085938,-0.226563,-0.09375
2217,-1.0625,-0.234375,-0.148438
2218,-1.015625,-0.257813,-0.1875
2219,-0.96875,-0.296875,-0.210938
2220,-0.960938,-0.226563,-0.203125
2221,-0.960938,-0.234375,-0.164063
2222,-0.96875,-0.15625,-0.039063
2223,-1,-0.109375,0.054688
2224,-1.046875,-0.117188,0.078125
2225,-1.0625,-0.132813,0.007813
2226,-1.039063,-0.109375,-0.0625
2227,-1.015625,-0.195313,-0.101563
2228,-1.007813,-0.210938,-0.132813
2229,-1.007813,-0.21875,-0.117188
2230,-1,-0.164063,-0.085938
2231,-1,-0.132813,-0.070313
2232,-1,-0.148438,-0.039063
2233,-1,-0.148438,-0.046875
2234,-1.007813,-0.164063,-0.09375
2235,-1.007813,-0.140625,-0.101563
2236,-1.015625,-0.171875,-0.09375
2237,-1.007813,-0.164063,-0.085938
2238,-1.007813,-0.171875,-0.078125
2239,-1.007813,-0.15625,-0.085938
2240,-1.015625,-0.140625,-0.09375
2241,-1.015625,-0.164063,-0.09375
2242,-1.015625,-0.171875,-0.09375
2243,-1.015625,-0.179688,-0.070313
2244,-1.015625,-0.1875,-0.085938
2245,-1.015625,-0.179688,-0.078125
2246,-1.007813,-0.132813,-0.070313
2247,-1.023438,-0.15625,-0.078125
2248,-1.023438,-0.1875,-0.09375
2249,-1.023438,-0.179688,-0.078125
2250,-1.023438,-0.171875,-0.078125
2251,-1.015625,-0.148438,-0.078125
2252,-1.015625,-0.1875,-0.0625
2253,-1.015625,-0.195313,-0.070313
2254,-1.007813,-0.195313,-0.078125
2255,-1.007813,-0.164063,-0.085938
2256,-1.007813,-0.15625,-0.085938
2257,-1.015625,-0.148438,-0.085938
2258,-1.015625,-0.15625,-0.078125
2259,-1.015625,-0.15625,-0.070313
2260,-1.015625,-0.171875,-0.070313
2261,-1.007813,-0.171875,-0.078125
2262,-1.007813,-0.1875,-0.09375
2263,-1.007813,-0.179688,-0.09375
2264,-1.015625,-0.179688,-0.078125
2265,-1.023438,-0.148438,-0.070313
2266,-1.023438,-0.179688,-0.078125
2267,-1.015625,-0.171875,-0.078125
2268,-1.015625,-0.171875,-0.085938
2269,-1.015625,-0.171875,-0.078125
2270,-1.015625,-0.164063,-0.078125
2271,-1.007813,-0.179688,-0.078125
2272,-1.007813,-0.1875,-0.085938
2273,-1.015625,-0.179688,-0.070313
2274,-1.007813,-0.171875,-0.078125
2275,-1.015625,-0.179688,-0.078125
2276,-1.015625,-0.179688,-0.078125
2277,-1.015625,-0.164063,-0.085938
2278,-1.023438,-0.171875,-0.085938
2279,-1.015625,-0.171875,-0.078125
2280,-1.007813,-0.148438,-0.078125
2281,-1,-0.15625,-0.078125
2282,-1.007813,-0.164063,-0.085938
2283,-1.023438,-0.15625,-0.078125
2284,-1.023438,-0.164063,-0.085938
2285,-1.023438,-0.164063,-0.09375
2286,-1.015625,-0.15625,-0.078125
2287,-1.023438,-0.164063,-0.085938
2288,-1.007813,-0.171875,-0.085938
2289,-1.015625,-0.179688,-0.078125
2290,-1.015625,-0.148438,-0.078125
2291,-1.007813,-0.164063,-0.078125
2292,-1.015625,-0.179688,-0.070313
2293,-1.007813,-0.179688,-0.070313
2294,-1.015625,-0.179688,-0.0625
2295,-1.007813,-0.171875,-0.054688
2296,-1.007813,-0.195313,-0.070313
2297,-1.023438,-0.203125,-0.085938
2298,-1.015625,-0.203125,-0.101563
2299,-1.015625,-0.171875,-0.09375
2300,-1.023438,-0.140625,-0.078125
2301,-1.015625,-0.15625,-0.078125
2302,-1.015625,-0.15625,-0.085938
2303,-1.015625,-0.195313,-0.085938
2304,-1.015625,-0.164063,-0.078125
2305,-1.007813,-0.179688,-0.085938
2306,-1.007813,-0.179688,-0.085938
2307,-0.992188,-0.132813,-0.085938
2308,-1.007813,-0.15625,-0.085938
2309,-1.007813,-0.164063,-0.085938
2310,-1.007813,-0.203125,-0.085938
2311,-1.015625,-0.203125,-0.085938
2312,-1.015625,-0.109375,-0.078125
2313,-1.015625,-0.15625,-0.078125
2314,-1.015625,-0.195313,-0.09375
2315,-1.023438,-0.25,-0.109375
2316,-1.054688,-0.21875,-0.132813
2317,-1.125,-0.109375,-0.210938
2318,-1.09375,-0.015625,-0.15625
2319,-0.992188,-0.046875,0.078125
2320,-0.945313,-0.296875,0.171875
2321,-0.882813,-0.390625,0.023438
2322,-0.898438,-0.664063,-0.046875
2323,-0.992188,-0.75,0.023438
2324,-1,-0.609375,0.007813
2325,-0.929688,-0.710938,-0.023438
2326,-1.03125,-0.742188,0.039063
2327,-0.953125,-0.484375,0.148438
2328,-1.078125,-0.734375,0.125
2329,-0.84375,-0.703125,0.210938
2330,-1.015625,-0.789063,0.078125
2331,-0.898438,-1.023438,-0.148438
2332,-0.804688,-1.421875,-0.539063
2333,-0.882813,-2.15625,-0.65625
2334,-0.976563,-1.476563,-0.359375
2335,-1.007813,-1.164063,-0.539063
2336,-0.90625,-1.601563,-0.742188
2337,-0.921875,-1.492188,-0.679688
2338,-0.890625,-1.429688,-0.671875
2339,-0.765625,-1.351563,-0.734375
2340,-0.65625,-1.21875,-0.734375
2341,-0.539063,-1.21875,-0.710938
2342,-0.460938,-1.179688,-0.75
2343,-0.367188,-1,-0.765625
2344,-0.210938,-0.921875,-0.757813
2345,-0.039063,-0.921875,-0.773438
2346,0.046875,-0.914063,-0.78125
2347,0.140625,-0.820313,-0.734375
2348,0.328125,-0.6875,-0.671875
2349,0.46875,-0.71875,-0.695313
2350,0.359375,-0.640625,-0.5625
2351,0.359375,-0.460938,-0.445313
2352,0.367188,-0.265625,-0.3125
2353,0.34375,-0.164063,-0.273438
2354,0.382813,-0.179688,-0.171875
2355,0.359375,-0.0625,-0.054688
2356,0.328125,0.148438,0.039063
2357,0.289063,0.179688,0.09375
2358,0.304688,0.109375,0.171875
2359,0.390625,0.109375,0.203125
2360,0.445313,0.132813,0.195313
2361,0.429688,0.171875,0.3125
2362,0.453125,0.101563,0.390625
2363,0.445313,0.085938,0.398438
2364,0.34375,0,0.398438
2365,0.242188,-0.039063,0.328125
2366,0.109375,-0.046875,0.265625
2367,-0.132813,-0.023438,0.171875
2368,-0.515625,-0.125,0.023438
2369,-0.96875,-0.390625,-0.15625
2370,-1.601563,-0.335938,-0.507813
2371,-2.8125,-0.960938,-0.789063
2372,-3.328125,-2.101563,-1.5625
2373,-2.242188,-1.695313,-2.585938
2374,-0.96875,-1.515625,-4
2375,1.375,-3.328125,-4
2376,3.992188,-3.109375,-4
2377,3.992188,-1.601563,-3.632813
2378,3.992188,-2.320313,-1.984375
2379,3.992188,-1.234375,-0.671875
2380,3.007813,0.929688,-0.585938
2381,2.046875,0.84375,-0.992188
2382,1.445313,0.523438,-1.25
2383,1.125,-0.046875,-1.210938
2384,1.03125,-0.945313,-1.15625
2385,0.953125,-1.210938,-1.03125
2386,0.976563,-1.101563,-1.015625
2387,0.992188,-0.898438,-1.125
2388,0.875,-1.117188,-1.203125
2389,0.734375,-0.976563,-1.0625
2390,0.664063,-0.453125,-0.859375
2391,0.585938,-0.25,-0.75
2392,0.554688,-0.4375,-0.742188
2393,0.515625,-0.359375,-0.65625
2394,0.539063,-0.210938,-0.523438
2395,0.585938,-0.085938,-0.367188
2396,0.554688,-0.25,-0.320313
2397,0.53125,-0.421875,-0.328125
2398,0.601563,-0.3125,-0.21875
2399,0.585938,-0.117188,-0.070313
2400,0.554688,-0.148438,0.007813
2401,0.617188,-0.203125,0.015625
2402,0.617188,-0.140625,-0.023438
2403,0.632813,-0.101563,0.015625
2404,0.632813,-0.03125,-0.015625
2405,0.65625,-0.015625,-0.023438
2406,0.65625,-0.242188,-0.085938
2407,0.625,-0.359375,-0.117188
2408,0.65625,-0.1875,-0.015625
2409,0.617188,0.015625,-0.046875
2410,0.601563,-0.0625,-0.1875
2411,0.5625,-0.242188,-0.226563
2412,0.507813,-0.273438,-0.21875
2413,0.484375,-0.15625,-0.1875
2414,0.398438,-0.0625,-0.1875
2415,0.375,-0.117188,-0.234375
2416,0.367188,-0.3125,-0.226563
2417,0.375,-0.507813,-0.289063
2418,0.414063,-0.359375,-0.398438
2419,0.390625,-0.539063,-0.382813
2420,0.34375,-0.929688,-0.335938
2421,0.351563,-0.953125,-0.4375
2422,0.289063,-0.8125,-0.445313
2423,0.273438,-0.828125,-0.398438
2424,0.25,-1.054688,-0.40625
2425,0.148438,-1.367188,-0.523438
2426,0.09375,-1.085938,-0.375
2427,0.078125,-1.007813,-0.242188
2428,0.09375,-1.203125,-0.304688
2429,-0.007813,-1.289063,-0.4375
2430,-0.1875,-1.046875,-0.148438
2431,-0.34375,-1.117188,-0.109375
2432,-0.328125,-1.179688,-0.234375
2433,-0.351563,-1.125,-0.296875
2434,-0.523438,-1.320313,-0.125
2435,-0.601563,-1.546875,-0.148438
2436,-0.507813,-1.359375,-0.242188
2437,-0.523438,-0.796875,-0.210938
2438,-0.625,-0.742188,-0.265625
2439,-0.757813,-0.945313,-0.289063
2440,-0.921875,-1.140625,-0.1875
2441,-0.976563,-1.03125,-0.1875
2442,-1,-0.765625,-0.125
2443,-1.054688,-0.703125,-0.1875
2444,-1.117188,-0.796875,-0.164063
2445,-1.0625,-0.828125,-0.117188
2446,-1.054688,-0.796875,-0.1875
2447,-1.007813,-0.890625,-0.234375
2448,-1.007813,-0.828125,-0.234375
2449,-1.015625,-0.703125,-0.226563
2450,-1,-0.585938,-0.203125
2451,-0.96875,-0.53125,-0.171875
2452,-0.953125,-0.570313,-0.148438
2453,-0.929688,-0.570313,-0.148438
2454,-0.914063,-0.515625,-0.21875
2455,-0.867188,-0.484375,-0.226563
2456,-0.828125,-0.421875,-0.1875
2457,-0.804688,-0.390625,-0.195313
2458,-0.835938,-0.40625,-0.1875
2459,-0.851563,-0.328125,-0.195313
2460,-0.882813,-0.273438,-0.179688
2461,-0.9375,-0.328125,-0.179688
2462,-0.984375,-0.34375,-0.148438
2463,-0.976563,-0.257813,-0.109375
2464,-0.992188,-0.226563,-0.070313
2465,-1.046875,-0.28125,-0.007813
2466,-1.140625,-0.242188,0.117188
2467,-1.171875,-0.453125,0.054688
2468,-1.1875,-0.539063,-0.039063
2469,-1.140625,-0.445313,-0.101563
2470,-1.09375,-0.328125,-0.101563
2471,-1.015625,-0.15625,-0.070313
2472,-0.960938,-0.15625,-0.039063
2473,-0.914063,-0.179688,-0.0625
2474,-0.914063,-0.132813,-0.046875
2475,-0.929688,-0.179688,-0.085938
2476,-0.953125,-0.242188,-0.117188
2477,-1,-0.3125,-0.117188
2478,-1.023438,-0.320313,-0.101563
2479,-1.015625,-0.3125,-0.09375
2480,-1.007813,-0.257813,-0.0625
2481,-1.007813,-0.226563,-0.023438
2482,-1.015625,-0.242188,-0.046875
2483,-1,-0.273438,-0.078125
2484,-0.984375,-0.273438,-0.085938
2485,-0.960938,-0.257813,-0.078125
2486,-0.960938,-0.257813,-0.070313
2487,-0.953125,-0.289063,-0.085938
2488,-0.96875,-0.351563,-0.101563
2489,-0.984375,-0.328125,-0.109375
2490,-0.992188,-0.273438,-0.101563
2491,-0.992188,-0.25,-0.070313
2492,-1.007813,-0.21875,-0.054688
2493,-1,-0.234375,-0.046875
2494,-0.992188,-0.273438,-0.054688
2495,-0.984375,-0.242188,-0.054688
2496,-0.992188,-0.257813,-0.0625
2497,-0.992188,-0.257813,-0.0625
2498,-1,-0.265625,-0.078125
2499,-1.007813,-0.3125,-0.09375
2500,-1,-0.273438,-0.09375
2501,-1.007813,-0.234375,-0.078125
2502,-1,-0.21875,-0.054688
2503,-1.007813,-0.234375,-0.0625
2504,-1.007813,-0.25,-0.078125
2505,-1.007813,-0.25,-0.09375
2506,-1,-0.25,-0.085938
2507,-1,-0.265625,-0.070313
2508,-0.992188,-0.25,-0.078125
2509,-0.984375,-0.265625,-0.085938
2510,-0.992188,-0.28125,-0.070313
2511,-0.984375,-0.28125,-0.078125
2512,-0.976563,-0.296875,-0.09375
2513,-0.984375,-0.289063,-0.0625
2514,-1,-0.3125,-0.070313
2515,-0.992188,-0.257813,-0.070313
2516,-1.015625,-0.257813,-0.09375
2517,-1,-0.273438,-0.101563
2518,-1,-0.242188,-0.109375
2519,-1.007813,-0.25,-0.117188
2520,-1,-0.25,-0.117188
2521,-1,-0.25,-0.09375
2522,-0.992188,-0.28125,-0.085938
2523,-0.992188,-0.296875,-0.085938
2524,-0.992188,-0.265625,-0.085938
2525,-0.992188,-0.25,-0.085938
2526,-0.992188,-0.28125,-0.085938
2527,-1,-0.3125,-0.09375
2528,-1,-0.265625,-0.101563
2529,-1.015625,-0.25,-0.085938
2530,-1.007813,-0.25,-0.09375
2531,-1.03125,-0.257813,-0.09375
2532,-1.007813,-0.273438,-0.109375
2533,-0.992188,-0.257813,-0.109375
2534,-0.96875,-0.265625,-0.109375
2535,-0.960938,-0.265625,-0.078125
2536,-0.976563,-0.273438,-0.070313
2537,-0.992188,-0.265625,-0.0625
2538,-1,-0.257813,-0.09375
2539,-1.015625,-0.242188,-0.101563
2540,-1.007813,-0.234375,-0.101563
2541,-1.007813,-0.21875,-0.085938
2542,-1.007813,-0.195313,-0.078125
2543,-1,-0.234375,-0.085938
2544,-1.007813,-0.257813,-0.085938
2545,-1,-0.234375,-0.085938
2546,-1.007813,-0.25,-0.101563
2547,-1.015625,-0.265625,-0.078125
2548,-1,-0.25,-0.09375
2549,-1.015625,-0.273438,-0.09375
2550,-1.015625,-0.257813,-0.09375
2551,-0.984375,-0.320313,-0.078125
2552,-0.960938,-0.328125,-0.0625
2553,-1,-0.257813,-0.078125
2554,-0.976563,-0.226563,-0.085938
2555,-0.898438,-0.328125,-0.140625
2556,-0.953125,-0.40625,-0.132813
2557,-0.890625,-0.53125,0.140625
2558,-0.867188,-0.835938,-0.023438
2559,-0.9375,-0.765625,0.070313
2560,-1.15625,-0.617188,0.382813
2561,-1.203125,-0.734375,0.242188
2562,-1.054688,-1.265625,0.054688
2563,-0.851563,-1.226563,-0.476563
2564,-0.835938,-1.882813,-0.703125
2565,-0.96875,-1.734375,-0.804688
2566,-0.984375,-1.585938,-0.976563
2567,-0.953125,-1.632813,-1.117188
2568,-0.976563,-1.859375,-1.203125
2569,-0.976563,-1.757813,-1.257813
2570,-0.960938,-1.320313,-1.234375
2571,-0.890625,-1.101563,-1.070313
2572,-0.71875,-1,-0.890625
2573,-0.640625,-0.726563,-0.789063
2574,-0.609375,-0.609375,-0.65625
2575,-0.445313,-0.539063,-0.53125
2576,-0.328125,-0.421875,-0.492188
2577,-0.226563,-0.21875,-0.398438
2578,-0.132813,-0.265625,-0.34375
2579,-0.09375,-0.273438,-0.320313
2580,-0.085938,-0.132813,-0.273438
2581,-0.140625,-0.296875,-0.257813
2582,-0.15625,-0.3125,-0.226563
2583,-0.351563,-0.265625,-0.296875
2584,-0.78125,-0.34375,-0.390625
2585,-1.648438,-0.78125,-0.710938
2586,-3.210938,-1.359375,-1.101563
2587,-3.96875,-0.984375,-1.53125
2588,-2.460938,-1.046875,-2.03125
2589,-0.445313,1.101563,-3.164063
2590,2.273438,1.664063,-3.882813
2591,3.992188,-2.28125,-3.640625
2592,3.992188,-0.21875,-2.960938
2593,3.992188,-0.03125,-1.0625
2594,2.960938,-1.421875,-0.460938
2595,1.757813,0.828125,-0.492188
2596,0.921875,1.171875,-1
2597,0.226563,-0.851563,-1.40625
2598,0.125,-0.359375,-1.375
2599,0.328125,0.179688,-1.34375
2600,0.476563,-1.125,-1.5
2601,0.382813,-1.476563,-1.398438
2602,0.351563,-0.203125,-1.125
2603,0.664063,-0.5,-1.09375
2604,0.679688,-1.390625,-1.171875
2605,0.804688,-0.484375,-1.179688
2606,1.03125,-0.015625,-1.265625
2607,1.171875,-0.429688,-1.359375
2608,0.929688,-0.632813,-1.195313
2609,0.796875,-0.148438,-0.976563
2610,0.882813,-0.335938,-0.929688
2611,0.921875,-0.703125,-1.046875
2612,0.757813,-0.492188,-1
2613,0.6875,-0.40625,-0.921875
2614,0.65625,-0.320313,-0.992188
2615,0.539063,-0.234375,-0.921875
2616,0.4375,-0.429688,-0.78125
2617,0.390625,-0.40625,-0.726563
2618,0.546875,-0.179688,-0.617188
2619,0.625,-0.171875,-0.453125
2620,0.617188,-0.289063,-0.289063
2621,0.75,-0.296875,-0.234375
2622,0.875,-0.140625,-0.242188
2623,0.867188,-0.132813,-0.3125
2624,0.789063,-0.289063,-0.375
2625,0.78125,-0.359375,-0.382813
2626,0.789063,-0.28125,-0.320313
2627,0.742188,-0.195313,-0.210938
2628,0.6875,-0.125,-0.1875
2629,0.59375,-0.226563,-0.242188
2630,0.507813,-0.273438,-0.257813
2631,0.46875,-0.257813,-0.25
2632,0.429688,-0.257813,-0.210938
2633,0.414063,-0.351563,-0.226563
2634,0.398438,-0.382813,-0.367188
2635,0.359375,-0.40625,-0.40625
2636,0.398438,-0.398438,-0.34375
2637,0.375,-0.5,-0.273438
2638,0.359375,-0.609375,-0.3125
2639,0.34375,-0.664063,-0.46875
2640,0.320313,-0.726563,-0.507813
2641,0.328125,-0.695313,-0.460938
2642,0.257813,-0.734375,-0.460938
2643,0.179688,-0.796875,-0.476563
2644,0.117188,-0.992188,-0.507813
2645,0.117188,-1.03125,-0.554688
2646,0.0625,-0.804688,-0.59375
2647,0.007813,-0.734375,-0.570313
2648,-0.039063,-0.984375,-0.570313
2649,-0.09375,-1.179688,-0.632813
2650,-0.140625,-1.117188,-0.578125
2651,-0.195313,-1.046875,-0.476563
2652,-0.25,-0.921875,-0.4375
2653,-0.304688,-0.804688,-0.484375
2654,-0.398438,-0.984375,-0.648438
2655,-0.421875,-1.101563,-0.710938
2656,-0.4375,-1.054688,-0.554688
2657,-0.453125,-1.117188,-0.5
2658,-0.492188,-1.085938,-0.523438
2659,-0.5625,-0.882813,-0.5625
2660,-0.671875,-0.898438,-0.539063
2661,-0.695313,-1.039063,-0.5
2662,-0.679688,-1.023438,-0.398438
2663,-0.679688,-0.828125,-0.320313
2664,-0.726563,-0.765625,-0.320313
2665,-0.78125,-0.8125,-0.375
2666,-0.828125,-0.8125,-0.367188
2667,-0.867188,-0.726563,-0.320313
2668,-0.867188,-0.671875,-0.3125
2669,-0.882813,-0.6875,-0.3125
2670,-0.921875,-0.71875,-0.296875
2671,-0.945313,-0.6875,-0.304688
2672,-0.945313,-0.625,-0.28125
2673,-0.9375,-0.5625,-0.1875
2674,-0.976563,-0.59375,-0.1875
2675,-0.984375,-0.570313,-0.210938
2676,-0.96875,-0.554688,-0.210938
2677,-0.960938,-0.523438,-0.179688
2678,-0.945313,-0.421875,-0.070313
2679,-0.953125,-0.421875,-0.085938
2680,-0.921875,-0.507813,-0.125
2681,-0.914063,-0.445313,-0.15625
2682,-0.929688,-0.367188,-0.117188
2683,-1,-0.3125,-0.09375
2684,-1.007813,-0.445313,-0.054688
2685,-1.03125,-0.5,0.054688
2686,-1.070313,-0.53125,0.1875
2687,-1.039063,-0.601563,0.164063
2688,-1,-0.546875,0.03125
2689,-0.984375,-0.375,-0.054688
2690,-0.984375,-0.234375,-0.117188
2691,-1,-0.109375,-0.15625
2692,-1.039063,-0.046875,-0.15625
2693,-1.03125,-0.015625,-0.125
